1502668800,4086.29000000,0,4086.29000000,0,4086.29000000,0,0,0,1,50
1503273600,4126.9663636,4.435307203239,4106.6281818,4.9525257509643,4088.5160697,5.4174650783812,29.8293333,0,2982.93333,99.966487186897
1503878400,4196.4415702,7.4500841860906,4143.2147107,8.8304689678558,4092.7007854,10.17370280489,52.3947555,0,5239.47555,99.98091776232
1504483200,4184.4285574,-1.2918982044609,4142.0470097,-0.28191398293294,4093.0756035,0.91115826123782,45.4087881,50.4946667,0.8992788955274,47.348438275448
1505088000,4096.3488197,-9.6759049862611,4101.8600088,-9.7972628987299,4089.164304,-9.5172087758692,39.354283,101.1460445,0.38908375700248,28.010100545851
1505692800,4017.016307,-8.8871012641373,4061.6927353,-9.8892939834931,4084.8942114,-10.401106844194,34.1070453,92.9892386,0.36678486471659,26.835596016982
1506297600,4082.7369785,7.2437441612674,4090.4915775,7.0404355330811,4087.815463,7.1105102378248,125.3541059,80.5906735,1.5554418452651,60.867824018267
1506902400,4184.0575279,10.897136787907,4140.4468886,12.065197908357,4093.3098365,13.355699552112,143.5095584,69.8452504,2.054678844705,67.263334352368
1507507200,4461.4997956,27.983643653448,4283.132626,33.31340629843,4109.3962063,38.949609951121,267.0402839,60.5325503,4.4115154999508,81.520888187254
1508112000,4732.1398328,25.736352057022,4434.6678418,34.170589822234,4127.7108709,44.148177672693,263.4389127,52.4615436,5.0215623602047,83.393014301259
1508716800,4993.5653177,23.558612082836,4592.4234925,34.35128554839,4148.0319568,48.744755687944,257.6417243,45.4666711,5.6666062869072,84.999864144311
1509321600,5421.1007145,35.489273983677,4842.6586295,51.673090381726,4179.8426836,75.724556065682,379.9601611,39.4044483,9.6425702551963,90.603773562014
1509926400,5491.9969482,5.8090536977549,4930.6923905,17.854239116521,4196.0734032,38.487329501157,329.2988063,238.6811885,1.379659655499,57.977183935141
1510531200,5954.906594,34.981126456272,5213.1749005,54.186271387693,4234.3015285,89.830600062331,582.3216321,206.85703,2.8150922987727,73.788314366033
1511136000,6531.8363042,39.746612972077,5569.0699095,63.905645796059,4282.9952446,113.12234729909,650.0147478,179.2760927,3.6257748482266,78.382000144616
1511740800,7374.3042489,51.409673687731,6077.8280995,83.707235828511,4351.4769835,156.58897064921,834.9981148,155.3726137,5.3741653365776,84.31167145506
1512345600,8742.6089309,70.429446378841,6879.8419086,116.57445327886,4456.4372125,234.34735618414,1221.6076995,134.6562652,9.0720450153997,90.071529679712
1512950400,10582.1382162,78.225039351003,7968.9490078,136.66885032819,4599.7564442,310.02214418942,1586.7320062,116.7020965,13.596431030697,93.149010207379
1513555200,11112.6585405,21.483081215889,8471.7718253,59.352733741999,4688.3160816,187.94986867423,1375.1677387,815.8111503,1.6856446963177,62.76499265256
1514160000,11586.0588059,18.386763176234,8948.5525685,53.280208111905,4778.1473644,187.06439868713,1220.6600402,707.0363303,1.7264459941996,63.322214996099
1514764800,12415.8717503,30.075683164251,9603.232335,68.172855103583,4891.3004255,230.17865588064,1382.3947015,612.7648196,2.2559955423068,69.287427239795
1515369600,12608.4387048,6.8727882610089,9955.2103045,35.356156101584,4976.710272,170.76098996184,1198.075408,887.7348437,1.3495870039375,57.439328770368
1515974400,12412.3589403,-7.1087127317531,10098.3730041,14.176808435564,5041.917135,128.68285398744,1038.3320203,1028.7021979,1.0093611371879,50.232938146723
1516579200,12315.5573148,-3.5370491457704,10260.3345492,15.78521093083,5109.957263,132.48628879971,946.5477509,891.5419048,1.06169743206,51.49627755995
1517184000,11564.5123485,-29.224771842095,10071.6504993,-18.734173703021,5140.5528126,59.220424308028,820.3413841,1265.3549842,0.64830928422718,39.331774105194
1517788800,10928.0337397,-26.209232218006,9889.1259085,-18.457100510078,5169.6406453,55.985310261968,710.9625329,1112.7649863,0.63891526212016,38.984032725013
1518393600,10829.0148779,-4.11473142224,9934.0626441,4.5235003240782,5221.5191463,98.858410915868,925.4408618,964.3963215,0.95960637879725,48.969343495719
1518998400,10603.7394456,-9.5602070458328,9902.7842219,-3.1585482919872,5264.9866175,82.146711790764,802.0487469,941.600812,0.85179275195867,45.998276592114
1519603200,10769.4231828,6.9230896079074,10049.3492926,14.584533433217,5327.1758054,116.15580976936,951.7755806,816.0540371,1.1663144072938,53.838648876032
1520208000,10544.7226041,-9.5891816415051,10002.460266,-4.687749348966,5369.030474,77.565950615612,824.8721699,971.4374988,0.84912531266185,45.920376885627
1520812800,10116.5894034,-19.043961621616,9837.6902418,-16.748852640216,5397.099723,51.747983553055,714.8892139,1021.056499,0.70014657817677,41.181542060191
1521417600,9817.2367846,-13.721649117327,9713.3684016,-12.79904509125,5427.6773377,56.054781318104,656.9253187,884.9156325,0.74235926519244,42.606555377111
1522022400,9271.0137329,-26.512782784231,9449.699456,-27.902363120404,5441.4617423,25.205511361737,569.3352762,987.8788815,0.57632093049253,36.561141791885
1522627200,8861.3748724,-20.802357410039,9228.6358691,-23.95409137879,5457.1486901,28.601956782515,520.755906,856.1616973,0.60824480660868,37.820411675465
1523232000,8769.3067138,-4.7245093292041,9149.2144265,-8.6806843678253,5485.9830315,52.297226441029,629.5884519,742.0068043,0.84849417586399,45.901912321006
1523836800,8772.5273113,0.16520539846404,9116.2876605,-3.6118612395996,5518.8291705,59.218916341342,603.2459916,643.0725637,0.93806830776475,48.402231438719
1524441600,8890.0678002,5.9496981540242,9143.8069641,3.0096111715881,5557.6368404,69.478508050952,607.0771927,557.3295552,1.0892607202253,52.136179543348
